first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
9,5.349039729405837e-07,4.480966883802702e-07,,0.31626063241731,0.003338959216088933,0.001307796765597331,,0.009472583318835,23.64358852774079,5.16192958216331,,29.531278721335795,49.474361612683545,49.62609714398596,,48.7037366666667,47.72788,47.72788,47.72788,47.72788,1.7464816126835458,1.8982171439859599,,0.9758566666667008,,,,101325.0,,,,39.89728954749996,,,,10356.519046857,0.96311001025506
10,7.137524808435333e-08,-5.125150805951747e-07,,-0.678092353165595,0.013122958671319032,0.001,,0.010348422179187437,39.375306144718344,39.92926041774198,,38.0150344312846,50.2681097044635,51.21373948219739,,50.2084290322581,49.3204870967742,49.3204870967742,49.3204870967742,49.3204870967742,0.9476226076892971,1.8932523854231889,,0.8879419354839015,,,,101325.0,,,,39.92926041774198,,,,11261.815606613,0.10704950870874425
11,5.577511844648286e-06,5.553660438233647e-06,,4.52439050048938,0.016290444472649622,0.016212785427742547,,0.01361632540773975,5.065612364708201,5.049422791489512,,4.3303758558815915,35.64102544911313,35.64344430582945,,35.0468161290323,34.0483806451613,34.0483806451613,34.0483806451613,34.0483806451613,1.5926448039518277,1.5950636606681456,,0.998435483870999,,,,101325.0,,,,39.97201956774188,,,,4556.08643692276,4.7613323755339065
12,5.161885298033358e-06,4.897585425519057e-06,,4.85038536958691,0.015048509742917712,0.014200374224964665,,0.01483731910952825,5.051518005645384,4.871728354419552,,4.597679293814645,37.637884307488015,37.66776553339592,,37.1284966666667,36.0986033333333,36.0986033333333,36.0986033333333,36.0986033333333,1.539280974154714,1.569162200062621,,1.0298933333333977,,,,101325.0,,,,40.00659220250003,,,,5234.70892781222,5.11842965243199
13,4.309317625419434e-06,4.082212420184398e-06,,2.87704145716999,0.012517302805310137,0.011801558486819262,,0.011676744800500561,5.007355274445089,4.850369809573806,,11.916519498517546,40.56469394670492,40.59514777893653,,40.1024806451613,39.0666129032258,39.0666129032258,39.0666129032258,39.0666129032258,1.498081043479118,1.5285348757107258,,1.0358677419354976,,,,101325.0,,,,40.056377533064484,,,,6343.37070783897,4.061131020878244
14,3.4332555170802014e-06,3.4319883128142806e-06,,1.80240427504899,0.009982931214509945,0.009978665712295566,,0.009085159031257437,5.067346949399919,5.0653674317063135,,15.888964845297705,43.32517187579115,43.32541467278229,,42.925464516129,41.8315967741935,41.8315967741935,41.8315967741935,41.8315967741935,1.4935751015976493,1.4938178985887873,,1.0938677419354974,,,,101325.0,,,,40.04659149919354,,,,7540.96006515292,3.1588845802369083
15,2.029169985215596e-06,2.02919765932742e-06,,1.11687831359148,0.005896383459569469,0.00589765618708265,,0.008371278035535938,5.072760805078069,5.079809261253452,,21.16780245190499,46.60465891872824,46.60460065533603,,45.96661,45.00598,45.00598,45.00598,45.00598,1.5986789187282398,1.5986206553360276,,0.9606300000000019,,,,101325.0,,,,40.020747305000036,,,,9025.14819648315,2.326182934800999
16,1.0917039838677927e-06,1.09175883385915e-06,,1.8159403431157,0.003172682579290733,0.003174348112021476,,0.009503950282953625,5.0876365910907495,5.104177031272066,,15.272631813588736,48.46478282515003,48.46468012982643,,47.72037,46.7409866666667,46.7409866666667,46.7409866666667,46.7409866666667,1.7237961584833315,1.7236934631597265,,0.9793833333333026,,,,101325.0,,,,39.99509856999996,,,,9962.29499197285,1.480113232000001
17,1.764719721129674e-07,-2.686169236275319e-07,,2.40838054212444,0.0106862957219782,0.001,,0.01333850044059725,38.27255456341882,39.95262073306448,,15.536604083442382,50.0916327632569,50.82571644806961,,49.9073419354839,48.9898,48.9898,48.9898,48.9898,1.101832763256894,1.8359164480696109,,0.9175419354838965,,,,101325.0,,,,39.95262073306448,,,,11225.800978463401,0.2849645453123157
18,-1.1055612360819645e-06,-1.818228859598596e-06,,0.225076428459282,0.013139501567201695,0.001,,0.019943053947506187,39.985313952500036,39.985313952500036,,30.123785118931917,52.11836430776434,53.13889192002574,,52.1489233333333,51.3456166666667,51.3456166666667,51.3456166666667,51.3456166666667,0.7727476410976379,1.7932752533590417,,0.8033066666666002,,,,101325.0,,,,39.985313952500036,,,,12625.3200329416,-1.1262129205731277
19,5.374244040579009e-06,5.374242277100733e-06,,3.48277851190343,0.015446941584657158,0.015448322454809876,,0.009549814068408375,5.067982187745116,5.071144929380559,,2.6889340440994007,26.17745818732061,26.17745015519895,,24.9861433333333,24.1479666666667,24.1479666666667,24.1479666666667,24.1479666666667,2.0294915206539095,2.02948348853225,,0.8381766666665982,,,,101325.0,,,,40.53111795249996,,,,2066.34622618217,3.4682366329273844
20,5.730370616760212e-06,5.730373273705543e-06,,3.77650284952562,0.01647818768415129,0.016478036056999046,,0.013733406023876562,5.066659724293103,5.066319046267189,,11.41646137458286,28.15332856015856,28.153347669171858,,27.0512366666667,26.2093133333333,26.2093133333333,26.2093133333333,26.2093133333333,1.944015226825261,1.944034335838559,,0.8419233333334013,,,,101325.0,,,,40.5274162125,,,,2449.68860164927,4.8653549828371405
21,5.904931257605213e-06,5.904984551858961e-06,,3.65277813384524,0.01698035416322764,0.016980526647939684,,0.017509227328506623,5.065894552904666,5.065932370095929,,17.399880073581187,32.79521382838132,32.79523332740965,,31.8574366666667,31.0542066666667,31.0542066666667,31.0542066666667,31.0542066666667,1.74100716171462,1.7410266607429463,,0.8032299999999992,,,,101325.0,,,,40.53304650500003,,,,3569.95515772942,5.944665466481278
22,5.566614658002651e-06,5.567332810163015e-06,,3.47224301136191,0.016003302847978653,0.016005834408034752,,0.015691105509483435,5.0657599975194785,5.0667601246687965,,15.700000831937624,35.707583863028056,35.707533092247,,34.9405566666667,34.0742766666667,34.0742766666667,34.0742766666667,34.0742766666667,1.6333071963613577,1.6332564255802993,,0.8662800000000033,,,,101325.0,,,,40.5288955575,,,,4447.75524183505,5.493753228574478
23,5.173683421622277e-06,5.095896399722299e-06,,3.05795137902065,0.014867419292631185,0.014620672831490445,,0.012870393616212688,5.066073355062926,5.013138326602544,,13.803081465879554,37.67730700293441,37.68598382310463,,36.9788966666667,36.09862,36.09862,36.09862,36.09862,1.5786870029344158,1.5873638231046314,,0.8802766666667026,,,,101325.0,,,,40.528554429999964,,,,5076.72643003869,4.559611831819456
24,4.418118400623824e-06,4.318929641934511e-06,,2.26784741502716,0.012684090317500545,0.012373927528956222,,0.011759121602628061,5.065996646706502,4.997436363711522,,17.624721714961954,40.475961789968785,40.488904557129956,,39.789064516129,38.9410774193548,38.9410774193548,38.9410774193548,38.9410774193548,1.5348843706139874,1.5478271377751582,,0.8479870967742045,,,,101325.0,,,,40.53251678225802,,,,6037.85021790801,4.145177710571956
25,3.2519652194694325e-06,3.253097600991738e-06,,2.12686593380806,0.009324503468676075,0.00932797662631082,,0.011238421754735125,5.065333507840208,5.066146196073234,,17.24786900034324,43.7876389721921,43.78748841153593,,43.0958333333333,42.2398233333333,42.2398233333333,42.2398233333333,42.2398233333333,1.5478156388588005,1.547665078202634,,0.8560100000000048,,,,101325.0,,,,40.5302735775,,,,7369.71100410731,3.52045094092607
26,5.694002958385143e-06,5.694005367403955e-06,,5.44308472473769,0.016372373757720663,0.016372292984152926,,0.019114246612389498,5.072785875454699,5.072597018977241,,10.542902238634879,27.90157735811079,27.901593433598904,,26.7587233333333,25.9223866666666,25.9223866666666,25.9223866666666,25.9223866666666,1.9791906914441881,1.979206766932304,,0.8363366666666998,,,,101325.0,,,,40.53491088499993,,,,2192.13763447059,5.495402992967819
27,5.913729680058023e-06,5.913783908133145e-06,,6.03353855702305,0.017280332691308867,0.01728051136476889,,0.029434265475332684,5.065898574691062,5.0659370138484405,,17.524287455654918,30.03126900147169,30.03128545748948,,29.0570064516129,28.1832354838709,28.1832354838709,28.1832354838709,28.1832354838709,1.8480335176007898,1.8480499736185827,,0.8737709677420007,,,,101325.0,,,,39.97345119193542,,,,2939.88457848499,5.838228905766609
28,5.939765695341476e-06,5.940511619858326e-06,,6.4341177200166,0.01737217965479002,0.0173752875041711,,0.028044047831717187,5.065729661792091,5.0675472064579665,,14.81091617797041,32.01842755338474,32.01837522972745,,31.1711766666666,30.2603066666666,30.2603066666666,30.2603066666666,30.2603066666666,1.7581208867181388,1.7580685630608457,,0.9108699999999992,,,,101325.0,,,,39.942855399999964,,,,3467.52909525817,5.950106476174637
29,5.773611408568283e-06,5.773649587435286e-06,,6.53977232499845,0.01687887187432455,0.016878997954263238,,0.026457034664868814,5.06588235334042,5.065910561169254,,12.758562115983093,34.26201966618406,34.262042861241646,,33.5369333333333,32.5954366666666,32.5954366666666,32.5954366666666,32.5954366666666,1.666582999517459,1.6666061945750457,,0.9414966666667013,,,,101325.0,,,,39.95155921749997,,,,4116.26532836113,5.849386187178116
30,5.630953974480673e-06,5.631372238121532e-06,,6.32052419338642,0.01645276672159916,0.016454176298847517,,0.02654455040630781,5.065963088991076,5.0663418198273575,,13.49192279516198,35.31064815371772,35.31063298139375,,34.7000129032258,33.6816193548387,33.6816193548387,33.6816193548387,33.6816193548387,1.6290287988790197,1.62901362655505,,1.0183935483870954,,,,101325.0,,,,39.96506409677417,,,,4457.76394781619,5.719273742131719
31,5.276128239448876e-06,5.031255356645005e-06,,5.99569927099186,0.015402211761522311,0.014613314078474432,,0.02485782505454325,5.0655988846122355,4.899294167641749,,12.90751864490856,37.215294063622586,37.24277673319325,,36.6539032258064,35.6437516129032,35.6437516129032,35.6437516129032,35.6437516129032,1.5715424507193845,1.599025120290051,,1.0101516129032007,,,,101325.0,,,,39.98195595483865,,,,5081.07920294262,5.393591494258138
32,4.956567381279175e-06,4.7467680268893175e-06,,5.49762827849904,0.014477666316568778,0.013804580592444087,,0.019338174740735434,5.065791244874646,4.922533610955618,,8.576464070259473,38.568494207820194,38.59343066737758,,37.9701366666666,37.01468,37.01468,37.01468,37.01468,1.5538142078201957,1.5787506673775837,,0.9554566666665991,,,,101325.0,,,,39.949671195,,,,5390.9168312847805,5.10527728587448
33,4.372490194358564e-06,4.248613753004284e-06,,4.8253665995936,0.012710334438514576,0.012318227991116447,,0.016168485638112812,5.065489022670768,4.979761017412706,,7.053500660062798,40.62078363903182,40.63704381035425,,40.1100733333333,39.0842566666666,39.0842566666666,39.0842566666666,39.0842566666666,1.5365269723652233,1.5527871436876524,,1.0258166666666995,,,,101325.0,,,,40.0937452125,,,,6065.85376352891,4.529482061096365
34,3.4885012536228876e-06,3.4887832518248253e-06,,4.16547033328812,0.010109151262133124,0.0101103195141664,,0.012458683401696749,5.066046756524379,5.067249816574147,,3.3239919755214475,43.179577668460624,43.17954879505366,,42.6630064516129,41.6278903225806,41.6278903225806,41.6278903225806,41.6278903225806,1.5516873458800262,1.5516584724730649,,1.0351161290323034,,,,101325.0,,,,40.16845932580636,,,,6955.12178605832,3.6812322391220125
35,2.752568020100319e-06,2.7523851378702174e-06,,3.26843127719678,0.007965196362517893,0.007964637301919498,,0.011601172432178687,5.066119534556769,5.065995479913013,,8.022265721506697,45.002236557990706,45.00228917293098,,44.5579,43.4088133333333,43.4088133333333,43.4088133333333,43.4088133333333,1.593423224657407,1.59347583959768,,1.1490866666666975,,,,101325.0,,,,40.189345349999996,,,,7680.91549801621,2.9404868400379174
36,1.528818607358864e-06,1.5288359598890324e-06,,2.47818922124219,0.004425711669386672,0.00442652030476362,,0.012922779694577249,5.0790667757478545,5.085062993188025,,15.92251492969756,47.624509941919094,47.62447568596303,,46.9954966666666,45.9099233333333,45.9099233333333,45.9099233333333,45.9099233333333,1.7145866085857904,1.714552352629724,,1.0855733333332935,,,,101325.0,,,,40.14070597249994,,,,8720.100455879101,1.8412158183784686
37,1.0325463865679705e-06,1.032512527223228e-06,,2.6087982064416,0.0029708618139051616,0.002970091414563839,,0.02465682931419994,5.097552313631866,5.0895741499634255,,23.642490650207627,48.57515759578943,48.57522055004183,,47.8805433333333,46.8011333333333,46.8011333333333,46.8011333333333,46.8011333333333,1.7740242624561304,1.77408721670853,,1.0794100000000029,,,,101325.0,,,,40.35431933749993,,,,9572.22439028458,1.3980718271703059
38,7.131766420914567e-07,7.131602765853655e-07,,1.44430756548286,0.0020488586935776838,0.0020485688076492146,,0.016225714019694686,5.109878030173498,5.105697238486179,,24.850713130342363,49.15808863725448,49.15811796428829,,48.4199354838709,47.3388870967741,47.3388870967741,47.3388870967741,47.3388870967741,1.8192015404803783,1.819230867514186,,1.0810483870968,,,,101325.0,,,,40.40753076048385,,,,10288.045146852899,1.11562335267883
39,4.2424651532713806e-07,2.118373202303829e-07,,1.05448531635592,0.005456770184709419,0.0006130180248202417,,0.015717006895369937,32.419179777996675,5.290865254493696,,26.51607327697871,49.66753119101796,50.03179729675937,,49.1599266666666,48.1218633333333,48.1218633333333,48.1218633333333,48.1218633333333,1.5456678576846556,1.9099339634260701,,1.038063333333298,,,,101325.0,,,,40.31349549499993,,,,10743.126933107,0.7121508989077162
40,4.2668341247681353e-07,2.1701897877499684e-07,,0.476139163992489,0.005407567718280561,0.0006254191782306229,,0.017531953972600375,32.37398385684257,5.217701567393469,,30.250611870438338,49.66330266311293,50.02301109019457,,49.1535733333333,48.11291,48.11291,48.11291,48.11291,1.5503926631129303,1.9101010901945727,,1.040663333333299,,,,101325.0,,,,40.3857435975,,,,10739.114565353899,0.7156959762167909
41,5.905586486584211e-06,5.905368354738588e-06,,4.73473157421784,0.017465265804127748,0.017463925257443697,,0.020118969992629063,5.067445315336428,5.066089724608709,,14.008315388384373,29.886605420638368,29.88665976375153,,29.0536833333333,28.0368599999999,28.0368599999999,28.0368599999999,28.0368599999999,1.8497454206384667,1.84979976375163,,1.0168233333333987,,,,101325.0,,,,39.5656595775,,,,3270.51875092534,5.837897926160904
42,5.950322399561223e-06,5.949880801369417e-06,,5.006021621832,0.01748159452177547,0.017479607094971945,,0.02265397409265581,5.067281652813769,5.065937848737327,,15.493240031424632,31.20758840256626,31.207663385247926,,30.3921466666666,29.4103533333333,29.4103533333333,29.4103533333333,29.4103533333333,1.7972350692329577,1.797310051914625,,0.9817933333333002,,,,101325.0,,,,39.79453924249993,,,,3540.23932596797,5.931726551094877
43,5.8464062704115425e-06,5.846008856898272e-06,,4.95798178604579,0.017179583251184415,0.01717799545978134,,0.023395128937757248,5.066807135377694,5.065979992204561,,16.105561003318684,33.56979972552081,33.56987303418342,,32.77417,31.8609033333333,31.8609033333333,31.8609033333333,31.8609033333333,1.7088963921875084,1.7089697008501226,,0.9132666666666971,,,,101325.0,,,,39.783248259999965,,,,4053.2660743469496,5.906716355307842
44,5.662905979021117e-06,5.656228500887813e-06,,5.11406868865516,0.01666535138635388,0.016643380166521813,,0.02169497631383725,5.0661590961383,5.061627347462618,,13.535859880466584,35.10088046248077,35.101599192041284,,34.3400599999999,33.4415166666666,33.4415166666666,33.4415166666666,33.4415166666666,1.6593637958141656,1.6600825253746834,,0.8985433333333006,,,,101325.0,,,,39.72365902749996,,,,4431.43222718013,5.764878546586135
45,5.362333200698641e-06,5.165996380519487e-06,,4.71964763500014,0.01583218476417098,0.015190084734384825,,0.021663123241165625,5.065606378915348,4.932457962315979,,14.938772277511845,36.804665002750596,36.826827925347615,,36.0739633333333,35.1920733333333,35.1920733333333,35.1920733333333,35.1920733333333,1.6125916694172986,1.6347545920143176,,0.8818900000000056,,,,101325.0,,,,39.599265702499935,,,,4878.003875375,5.503521928803352
46,5.1641348661006354e-06,4.918737141197718e-06,,4.11157983431662,0.015316070187214266,0.014513227934154901,,0.020928460051026936,5.065919363029835,4.899138625184349,,16.749667918421657,37.71773460399089,37.74677973666361,,36.9812903225806,36.1271258064516,36.1271258064516,36.1271258064516,36.1271258064516,1.5906087975392893,1.61965393021201,,0.8541645161289964,,,,101325.0,,,,39.43673266693542,,,,5116.65786931016,5.326822921867566
47,4.46651052354846e-06,4.23266178531847e-06,,4.56142308866707,0.013433492934193145,0.01266607629930791,,0.018823534344852184,5.062475050725297,4.901378719676785,,11.479455923520666,40.301775964930464,40.33370630338407,,39.5877741935483,38.7498451612903,38.7498451612903,38.7498451612903,38.7498451612903,1.5519308036401611,1.5838611420937667,,0.8379290322579962,,,,101325.0,,,,38.93121570483865,,,,5892.38628066278,4.681711235626
48,3.084156690817038e-06,3.0835367510317144e-06,,3.29234984199952,0.009283371420924065,0.009281379109310234,,0.014335811086959811,5.066009910604009,5.06557676672837,,12.012194049763455,44.208121672462546,44.20825011555217,,43.4184354838709,42.6208903225806,42.6208903225806,42.6208903225806,42.6208903225806,1.5872313498819466,1.5873597929715686,,0.7975451612903015,,,,101325.0,,,,38.85227699274188,,,,7200.57458112685,3.3973977626939633
49,2.5863383551553768e-06,2.5866460491639377e-06,,2.63629443942564,0.007764749495492002,0.007767513083504844,,0.012251670502434375,5.066053987122693,5.074035733322226,,13.212921189616152,45.38501472451524,45.38488703609563,,44.6225633333333,43.76044,43.76044,43.76044,43.76044,1.6245747245152344,1.6244470360956242,,0.8621233333332938,,,,101325.0,,,,38.91982078249993,,,,7688.91083980966,2.9135024284972784
50,1.6744734510892774e-06,1.674464024871943e-06,,2.44548765250068,0.005019020159892131,0.005018988273985309,,0.011760816822909062,5.087048911711548,5.087024826671275,,13.567499118880225,47.33433370854206,47.33435266036301,,46.399764516129,45.6111709677419,45.6111709677419,45.6111709677419,45.6111709677419,1.7231627408001629,1.723181692621111,,0.788593548387098,,,,101325.0,,,,38.958789179032195,,,,8411.334908403549,2.1258628398334887
51,8.465198239289604e-07,8.464407101563027e-07,,2.08708679514556,0.0025323362352316133,0.002530319180912177,,0.013559279870786499,5.102112025082505,5.078282581153061,,18.312340821326256,48.917310966184125,48.91745491509673,,47.88273,47.0723933333333,47.0723933333333,47.0723933333333,47.0723933333333,1.844917632850823,1.8450615817634244,,0.8103366666667,,,,101325.0,,,,39.0074094899999,,,,9067.1858752543,1.3969460700060712
52,-2.5284097020589307e-07,-9.484484007227227e-07,,-0.871155391336465,0.01593963720589912,0.001,,0.014711616305840187,39.098477022499935,39.098477022499935,,37.28015408665898,50.80028040813659,51.88385437199557,,50.6793666666666,49.9888399999999,49.9888399999999,49.9888399999999,49.9888399999999,0.8114404081366899,1.8950143719956714,,0.690526666666706,,,,101325.0,,,,39.098477022499935,,,,10409.5915932797,-0.17820010911534695
53,-7.223876809103184e-07,-1.4473853306832446e-06,,-1.96964913788639,0.015328675786633739,0.001,,0.01402175875563825,39.159714474999966,39.159714474999966,,44.47499815413028,51.54000214200358,52.61643981515592,,51.47348,50.7354333333333,50.7354333333333,50.7354333333333,50.7354333333333,0.8045688086702825,1.8810064818226238,,0.7380466666667047,,,,101325.0,,,,39.159714474999966,,,,10824.581266312,-0.6792349475693713
54,5.366813712935884e-06,5.3664434521114175e-06,,3.8644816141526,0.015430033152284754,0.015427211591237331,,0.012939412505248249,5.0699339842477045,5.065934877786113,,9.152091197874125,26.14371225250644,26.143774583838407,,24.9892,24.1069612903226,24.1069612903226,24.1069612903226,24.1069612903226,2.036750962183838,2.036813293515806,,0.8822387096773987,,,,101325.0,,,,40.52570185887094,,,,2273.0330170050197,4.572641161588432
55,5.79099803675471e-06,5.7910008431366526e-06,,4.49274311317231,0.016657396128178136,0.016657106187946396,,0.014099969681286,5.068214631886981,5.067584292078017,,6.98559315553146,28.623930889464926,28.623954558378447,,27.59411,26.6885333333333,26.6885333333333,26.6885333333333,26.6885333333333,1.9353975561316261,1.9354212250451468,,0.9055766666667004,,,,101325.0,,,,40.52405897750003,,,,2662.2700361068896,4.989456398538557
56,5.949860838447345e-06,5.950124866293856e-06,,4.97953673328928,0.017113524282550304,0.0171143794096455,,0.014064274361725873,5.065994944480849,5.066181455333073,,3.297037604651707,31.189436510628624,31.189438659413216,,30.2680133333333,29.34938,29.34938,29.34938,29.34938,1.8400565106286244,1.8400586594132164,,0.9186333333333003,,,,101325.0,,,,40.530020265,,,,3109.88682180243,4.9995220314046795
57,5.84650174226271e-06,5.84646496469773e-06,,4.90890016288509,0.016814855637947115,0.016814227000003876,,0.016288836931280873,5.067321173688697,5.066227087520062,,8.284073721616771,33.56875378296268,33.568793469233206,,32.7098451612903,31.8064677419355,31.8064677419355,31.8064677419355,31.8064677419355,1.7622860410271812,1.762325727297707,,0.9033774193548041,,,,101325.0,,,,40.530150353225835,,,,3554.94261140813,5.703947463264716
58,4.936568327371572e-06,4.936497922945975e-06,,4.53434056974773,0.014181290896815236,0.014181070046383097,,0.013644124198963624,5.066153975318514,5.0661105095988574,,4.735286343577318,38.64826800995632,38.648301784145346,,37.9629290322581,37.0062548387097,37.0062548387097,37.0062548387097,37.0062548387097,1.6420131712466173,1.642046945435645,,0.9566741935484018,,,,101325.0,,,,40.533840544354796,,,,4775.160350318911,4.7914762576129935
59,3.934099163754558e-06,3.933633002678519e-06,,3.65341744352404,0.01129093080236209,0.011289484136263246,,0.013090746738439624,5.066094534912338,5.065772875509758,,9.458378692601894,41.95304371900451,41.953126617257716,,41.3130433333333,40.3304333333333,40.3304333333333,40.3304333333333,40.3304333333333,1.6226103856712086,1.6226932839244128,,0.982609999999994,,,,101325.0,,,,40.5269501175,,,,5711.942571741721,4.151135029024835
60,2.3285062328819015e-06,2.328507223721862e-06,,3.00698070554574,0.006671590960395483,0.0066720054355170364,,0.009775596972898625,5.066782641002533,5.068964435926098,,6.145344184098357,45.96151560952633,45.96151343651811,,45.2307733333333,44.2646833333333,44.2646833333333,44.2646833333333,44.2646833333333,1.6968322761930281,1.6968301031848085,,0.9660900000000012,,,,101325.0,,,,40.523521955000035,,,,6990.8553799031,2.6540342607224883
61,9.903253297504961e-07,9.904392301598217e-07,,1.77028792245822,0.0028331249396387932,0.0028357553055908774,,0.01961469528021475,5.066220738717334,5.094999504193474,,26.05526241959413,48.65339962962099,48.653254201797075,,47.8347533333333,46.8222,46.8222,46.8222,46.8222,1.8311996296209898,1.8310542017970732,,1.012553333333301,,,,101325.0,,,,40.5239205,,,,8144.70454187936,1.4216102081445359
62,5.381660612749878e-06,5.381897981256649e-06,,5.5070370306699,0.015472623716299599,0.01547464431556212,,0.020532747952494185,5.066052270759492,5.069090294150307,,12.139463415891331,26.212444070810317,26.212424087720812,,25.0249,24.1569741935484,24.1569741935484,24.1569741935484,24.1569741935484,2.055469877261917,2.055449894172412,,0.8679258064515984,,,,101325.0,,,,40.52504814919354,,,,2281.01984805977,5.097475539894903
63,5.865898439151279e-06,5.865538191466019e-06,,5.76791172456514,0.01687207875752149,0.016870036829294947,,0.02229237938641375,5.068067985226591,5.065982269444511,,12.842807069970306,29.35467846443643,29.354739354676727,,28.2797333333333,27.4265633333333,27.4265633333333,27.4265633333333,27.4265633333333,1.9281151311031302,1.928176021343429,,0.8531700000000022,,,,101325.0,,,,40.53108755499997,,,,2761.59176689716,5.747600728143861
64,5.94897418877625e-06,5.9487731880144074e-06,,6.49504489504016,0.017116225491476657,0.01711537352495704,,0.021176876756924624,5.0666641614834305,5.066109165272664,,7.902623281932002,31.606421730747652,31.606463430153894,,30.6087903225806,29.7607741935484,29.7607741935484,29.7607741935484,29.7607741935484,1.8456475371992518,1.8456892366054944,,0.8480161290321995,,,,101325.0,,,,40.5225477096774,,,,3159.39707084417,5.939491133565766
