first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
32,1.5005915525011886e-05,1.5133430795611978e-05,,12.241764705882362,0.1363920413167859,0.1807730549691886,,0.15588524128391326,27.845622707557965,30.503598209628308,,31.909206140145564,26.352480150566134,26.04595807086918,,25.7,25,25,25,25,1.3524801505661337,1.0459580708691796,,0.6999999999999993,,,,101325.0,,,,39.86632125,,,,621.1639678678014,14.805187613525522
33,1.648635399470421e-05,1.671172266992324e-05,,14.10294117647059,0.1367569196948717,0.1577710355960239,,0.14771318001221145,26.270992080354347,27.739880574696674,,29.78699951011363,30.377622943183333,30.160123099105604,,30.1,30,30,30,30,0.3776229431833329,0.16012309910560418,,0.10000000000000142,,,,101325.0,,,,39.46102125,,,,1272.0878702480697,16.581326988720146
34,1.652665551862456e-05,1.6746765754052987e-05,,14.230588235294121,0.14034889721964341,0.16189240349509315,,0.16871457628889683,26.354548844544425,27.791519677599936,,30.71696579223168,30.41755779266245,30.206155714729668,,30.1,30,30,30,30,0.41755779266244986,0.2061557147296682,,0.10000000000000142,,,,101325.0,,,,39.2634375,,,,1209.6736569733582,16.786634239829745
35,1.614117955676524e-05,1.6134325231690674e-05,,13.155882352941171,0.14004997809898187,0.139753208931682,,0.15070413095998533,26.848071913473305,26.828655048135886,,30.651208026366774,34.36605934144743,34.370106483865136,,34.4,35,35,35,35,-0.633940658552568,-0.6298935161348638,,-0.6000000000000014,,,,101325.0,,,,39.496485,,,,2041.788934954345,16.294625259349452
36,1.3290933356166945e-05,1.2427629886596027e-05,,8.770588235294122,0.1183061025739801,0.09905632394510669,,0.08612406204386541,28.373275835200868,27.096976204370698,,30.249902265323595,37.95487708447304,38.399377497384684,,39.5,40,40,40,40,-2.04512291552696,-1.600622502615316,,-0.5,,,,101325.0,,,,40.5685035,,,,3819.235020490211,10.976346181461208
37,8.65097591742355e-06,6.6453061186977985e-06,,5.163529411764715,0.10786129171351476,0.06611468091843638,,0.08290464312982593,32.710329996930334,30.777199403808808,,35.063237300861395,42.045097424275546,43.37924093313258,,43.8,45,45,45,45,-2.9549025757244536,-1.6207590668674214,,-1.2000000000000028,,,,101325.0,,,,41.37403725,,,,5361.533454603942,6.481810620809867
38,3.860468252024301e-06,2.205351741413529e-06,,3.755294117647061,0.10433463615850172,0.039742878836288034,,0.1117931191118521,37.737190901788196,35.96807523754806,,38.32603328946381,46.92298903164424,49.28049089238958,,46.5,50,50,50,50,-3.077010968355758,-0.7195091076104205,,-3.5,,,,101325.0,,,,41.729687999999996,,,,5988.479212996622,4.207993184617103
39,1.4710351834765892e-06,5.99384238752797e-07,,0.7823529411764613,0.08556539109098446,0.019116904349636105,,0.08825917454053984,40.61902336754207,39.23989540766482,,41.557003085551685,51.47163329592661,55.03886809603506,,49.8,55,55,55,55,-3.5283667040733917,0.03886809603505981,,-5.200000000000003,,,,101325.0,,,,42.455175000000004,,,,7964.410507064225,2.1362835891592065
40,1.1087666544106e-05,1.1227642599906703e-05,,9.935882352941174,0.18504766849197518,0.23271993605240576,,0.16111799186075254,33.414643366678675,34.589226931925175,,33.88223290514262,26.05198977092265,25.793685306163493,,25.6,25,25,25,25,1.0519897709226491,0.7936853061634928,,0.6000000000000014,,,,101325.0,,,,40.1307795,,,,600.9899570473264,10.834871843143373
41,1.1371240577412106e-05,1.1512305465199926e-05,,10.5,0.16933332316845104,0.1862980001132041,,0.16014164656332502,32.46042779689543,32.99497275291215,,33.293677119310566,30.103692307960994,29.95738821633445,,30.1,30,30,30,30,0.10369230796099416,-0.042611783665549297,,0.10000000000000142,,,,101325.0,,,,39.937248749999995,,,,1234.3938553882886,11.285208986208142
42,1.1331081031067863e-05,1.1479013303708815e-05,,10.623529411764713,0.1626098451843671,0.179175491067989,,0.1357102893433204,32.32301235081246,32.883392359720325,,32.12195596010666,30.037308480324572,29.88216418440053,,30.2,30,30,30,30,0.03730848032457246,-0.1178358155994701,,0.1999999999999993,,,,101325.0,,,,40.053772499999994,,,,1327.5592176633022,11.01236484234511
43,1.0352607522073982e-05,1.0208336131512943e-05,,9.898823529411773,0.16012964053318116,0.1509753607080858,,0.15285452622030024,32.8815854133604,32.58988149157349,,33.493002341165344,34.12877568248943,34.23883440287328,,34.4,35,35,35,35,-0.871224317510567,-0.7611655971267197,,-0.6000000000000014,,,,101325.0,,,,40.05478574999999,,,,2031.1661820610718,10.155249429146096
44,7.984021839237468e-06,7.150544683657667e-06,,6.332941176470587,0.12979317398264795,0.09986383769969207,,0.08866944936577431,34.1336072978139,33.16220769978895,,33.61741526165255,37.777888834511685,38.42949477215898,,39.4,40,40,40,40,-2.2221111654883146,-1.5705052278410179,,-0.6000000000000014,,,,101325.0,,,,40.854240000000004,,,,3760.6300459677564,6.303515757808959
45,4.840995329151494e-06,3.3914074338547126e-06,,3.607058823529408,0.11429006886782236,0.06271436067411539,,0.0794152063638519,36.895204541853644,35.79765737594597,,36.88531404021708,41.83571824665384,43.48212692842571,,43.8,45,45,45,45,-3.1642817533461596,-1.517873071574293,,-1.2000000000000028,,,,101325.0,,,,41.48752125,,,,5416.344490555885,3.337055562171662
46,1.9802741047182424e-06,9.726623593850417e-07,,1.511176470588242,0.10789545144031996,0.03575215108805943,,0.1005784364870792,39.99846931176138,39.16506009660899,,40.460607020538575,46.66892918650734,49.41673223452334,,46.6,50,50,50,50,-3.3310708134926585,-0.5832677654766627,,-3.3999999999999986,,,,101325.0,,,,41.983000499999996,,,,6215.2299563539855,2.00029557903451
47,6.520232390278564e-07,2.1430583410160893e-07,,0.3747058823529515,0.09166717700730073,0.017351102949763043,,0.08746540958859686,41.499181846019425,40.996445159770204,,41.827563237769056,51.332691327895745,55.21869703511425,,49.6,55,55,55,55,-3.667308672104255,0.21869703511425342,,-5.399999999999999,,,,101325.0,,,,42.26164425,,,,7879.072244227242,1.0047228290357801
48,1.224793968232923e-05,1.2290070913534653e-05,,11.265116279069757,0.11126576037521832,0.1608889155705814,,0.30158316151981507,27.622042407686067,31.033241215417863,,35.69140024672029,21.848972424593356,21.49559749681253,,21.0,20,20,20,20,1.8489724245933559,1.495597496812529,,1.0,,,,101325.0,,,,39.476220000000005,,,,518.4860656309816,12.169892085598356
49,1.5084350312532085e-05,1.519999303850372e-05,,17.001860465116287,0.15693288031647262,0.21072362594233404,,0.22594863492255637,27.279791288690745,29.703587208423215,,30.27220423487089,26.419194172356313,26.129412744504386,,25.7,25,25,25,25,1.4191941723563133,1.1294127445043856,,0.6999999999999993,,,,101325.0,,,,37.89656325,,,,472.9431544766116,14.997151526372168
50,1.6594371483316802e-05,1.6793941571698007e-05,,20.583255813953496,0.16392137142293262,0.1886324955703325,,0.22154242287556306,25.668662458651646,26.893406859119345,,27.493640158459552,30.549429240073103,30.366172245962176,,30.0,30,30,30,30,0.5494292400731027,0.3661722459621757,,0.0,,,,101325.0,,,,36.90763125,,,,947.6594732667055,16.915554111207843
51,1.6575695418387155e-05,1.6777560164459704e-05,,19.446976744186035,0.1621135796307721,0.1865460788264514,,0.21171309598142943,25.60961107424373,26.84493546316849,,27.64294622358309,30.533139028704124,30.347662602386478,,30.0,30,30,30,30,0.5331390287041238,0.34766260238647817,,0.0,,,,101325.0,,,,36.950187750000005,,,,969.9821202369458,16.865585942513768
52,1.6036617474679356e-05,1.6009926911584622e-05,,17.981860465116284,0.15780714831723772,0.1564324264685295,,0.1760454100400042,26.034778699405173,25.963183487706345,,26.946035359828933,34.518069891049926,34.53286021120714,,34.4,35,35,35,35,-0.48193010895007404,-0.46713978879286344,,-0.6000000000000014,,,,101325.0,,,,37.295705999999996,,,,1737.9814192651024,16.319336567499022
53,1.3024496587312255e-05,1.2167187560496142e-05,,12.782325581395344,0.12935641313470791,0.10725916568332083,,0.0981027668231491,27.816732855179367,26.57717878651367,,25.61240045669931,38.163046051807825,38.59408068381039,,39.3,40,40,40,40,-1.8369539481921748,-1.4059193161896104,,-0.7000000000000028,,,,101325.0,,,,38.81456775,,,,3387.2505614449915,11.235044600542011
54,8.439792729216548e-06,6.505742473268638e-06,,8.146046511627919,0.1118754420753804,0.06847456155612144,,0.0789714498040352,32.042073116041735,30.179146582372894,,29.757957742955902,42.15686671847821,43.44972585504931,,43.8,45,45,45,45,-2.843133281521787,-1.5502741449506914,,-1.2000000000000028,,,,101325.0,,,,40.209813,,,,5110.304855946647,6.327584494860031
55,3.5704559907787834e-06,2.103973157991092e-06,,6.498604651162784,0.11182256657292973,0.0420522448160235,,0.12667386962960986,37.28341972802088,35.54161908637557,,35.5456351648342,47.2653753827961,49.45359825080175,,46.5,50,50,50,50,-2.734624617203899,-0.5464017491982531,,-3.5,,,,101325.0,,,,40.74379575,,,,5306.91581635226,4.1811436635733825
56,1.321644908175615e-06,5.757632579374129e-07,,3.001860465116288,0.09169699918760349,0.020262286958175228,,0.10323105012636284,40.24545407252183,38.87441990380054,,38.84404865436864,51.89483311217286,55.17035483595103,,49.5,55,55,55,55,-3.1051668878271386,0.17035483595103074,,-5.5,,,,101325.0,,,,41.790483,,,,6976.553744663835,2.2707096494355685
57,9.521892416956502e-06,9.612278219983565e-06,,11.05348837209302,0.15023107116160528,0.2086850256744277,,0.28386564529490316,32.353446431249544,34.10327323900601,,35.374669615777194,21.546410439769886,21.194304045101127,,20.9,20,20,20,20,1.5464104397698861,1.194304045101127,,0.8999999999999986,,,,101325.0,,,,39.320179499999995,,,,530.7261862879915,9.633939501271993
58,1.097936964660234e-05,1.1113745593734597e-05,,14.234418604651152,0.20164954327780507,0.2530023020942741,,0.1835596412703587,32.39757205085162,33.455727999627456,,30.69574413014601,26.067935979949457,25.824703324072917,,25.8,25,25,25,25,1.067935979949457,0.8247033240729174,,0.8000000000000007,,,,101325.0,,,,38.55314925,,,,535.291146073659,10.825934662547615
59,1.1315526877883632e-05,1.1434999580548905e-05,,14.901860465116274,0.1967101233820195,0.21499094079093833,,0.20912026275362242,31.878989848140854,32.311226452845425,,31.15644821421756,30.267657225496183,30.14862497179392,,30.0,30,30,30,30,0.2676572254961833,0.14862497179392165,,0.0,,,,101325.0,,,,38.37684375,,,,976.0473224327625,11.407138355856114
60,1.1263801011350543e-05,1.1387268847298957e-05,,14.31581395348838,0.1917634456833367,0.2097363146352579,,0.18808849759315935,31.641490196478916,32.08455064604327,,30.54724637736206,30.223187742234693,30.09954986573262,,30.0,30,30,30,30,0.22318774223469262,0.09954986573261948,,0.0,,,,101325.0,,,,38.25930675,,,,1028.2058242180303,11.248486933689746
61,1.015339237163704e-05,1.0003057196447073e-05,,13.160000000000005,0.1735758748384931,0.16270811438525284,,0.1584796033494854,32.050132938862006,31.756905714518414,,30.17366526368346,34.249514655210156,34.36193078953779,,34.4,35,35,35,35,-0.7504853447898441,-0.6380692104622128,,-0.6000000000000014,,,,101325.0,,,,38.587599749999995,,,,1821.6323588128075,9.943694388458255
62,7.637930444563525e-06,6.840076182713868e-06,,10.35023255813954,0.14592122820776993,0.11017172216551199,,0.11077525289938989,33.551927434826204,32.61348781287674,,29.854953283312543,38.10980763619563,38.72804519123448,,39.0,40,40,40,40,-1.890192363804367,-1.2719548087655212,,-1.0,,,,101325.0,,,,39.322206,,,,3172.748048602008,6.651246961116071
63,4.583266435189984e-06,3.2341678586260933e-06,,6.4660465116278925,0.12194918145685398,0.06592042874884797,,0.08379385548661636,36.38468507241046,35.3053878171401,,32.6584541281457,42.089823486378364,43.66219293168928,,43.5,45,45,45,45,-2.9101765136216358,-1.3378070683107168,,-1.5,,,,101325.0,,,,40.47731099999999,,,,4916.944702494376,3.453370511182102
64,1.827345334157417e-06,9.270052691195962e-07,,3.5651162790697635,0.11436956505146327,0.03737544721039187,,0.11015793180827305,39.63686514913743,38.79943801495646,,38.09174741744158,46.97580184037212,49.5605207879868,,46.6,50,50,50,50,-3.024198159627879,-0.43947921201319673,,-3.3999999999999986,,,,101325.0,,,,41.370997499999994,,,,5619.174228552752,1.9794220992007865
65,6.098980715373176e-07,2.085641446560582e-07,,1.3641860465116271,0.0947629948276706,0.01781815897994713,,0.0949396662132403,41.312087412145985,40.80388899341152,,40.54732872798391,51.560056492925824,55.28309578093313,,50.0,55,55,55,55,-3.439943507074176,0.2830957809331309,,-5.0,,,,101325.0,,,,42.003265500000005,,,,7403.250287541426,0.9065897695393501
66,1.2146987546671849e-05,1.2199745322947807e-05,,8.22484090909092,0.09961989765561835,0.14126123548122385,,0.18045842890407301,27.659723276734184,31.260870404313312,,36.091206822358906,21.76813749097157,21.399435081180094,,21.2,20,20,20,20,1.7681374909715686,1.3994350811800942,,1.1999999999999993,,,,101325.0,,,,40.70934525,,,,673.860593705533,12.18857417247537
67,1.464839776878293e-05,1.4806357806396798e-05,,11.450090909090907,0.1168374904580841,0.1509752370634894,,0.14524976664338232,26.183040069963923,28.94029671177277,,31.75116586155713,26.11190049575354,25.77221128993945,,25.9,25,25,25,25,1.1119004957535417,0.7722112899394489,,0.8999999999999986,,,,101325.0,,,,39.73865175,,,,951.87815482862,14.834738198351848
68,1.64275061168772e-05,1.665758775736985e-05,,13.445090909090915,0.13552093984903218,0.1562671359665939,,0.11716160029296313,25.91626565580278,27.38409032362997,,27.542485241345798,30.33880541501071,30.11781009915004,,30.6,30,30,30,30,0.33880541501071093,0.11781009915004148,,0.6000000000000014,,,,101325.0,,,,39.1702185,,,,1316.0919904886455,16.10998593553331
69,1.630610720086149e-05,1.6548663624477495e-05,,12.943318181818178,0.12959195973394327,0.14940667901167382,,0.09412323698884018,25.439207474902695,26.951220664272782,,25.219327592833704,30.23690421718806,30.002840128856157,,30.8,30,30,30,30,0.23690421718805865,0.0028401288561568094,,0.8000000000000007,,,,101325.0,,,,39.15299325,,,,1457.93588185221,15.404793443425339
70,1.5945805925333214e-05,1.603362640676189e-05,,8.10695454545456,0.11368058552455455,0.11634984648423842,,0.0480163752910777,25.513663386204428,25.75796723011708,,23.57758912418168,33.82724688596308,33.77257908344129,,35.8,35,35,35,35,-1.1727531140369223,-1.2274209165587067,,0.7999999999999972,,,,101325.0,,,,40.68502725,,,,2947.2466824174767,10.838180312069321
71,1.3576472510977716e-05,1.282851338458961e-05,,3.959772727272717,0.09865968800605879,0.08640763970239741,,0.027473817162608098,27.194087194656216,26.13980783539788,,27.362921508522223,37.36031756738492,37.76424773614268,,41.1,40,40,40,40,-2.639682432615082,-2.2357522638573215,,1.1000000000000014,,,,101325.0,,,,41.9667885,,,,5046.717782461399,6.116765122957774
72,8.983938511324584e-06,6.889267776279534e-06,,3.826772727272735,0.09950021270633078,0.06257083000675212,,0.04656647827660015,32.293886538613165,30.416366205137642,,33.673468800768674,41.72816127016411,43.10917665273122,,44.7,45,45,45,45,-3.271838729835892,-1.8908233472687783,,-0.29999999999999716,,,,101325.0,,,,42.00022575,,,,6062.516311880923,5.133752581243498
