first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
14,2.3219171346264077e-05,2.3218489512984642e-05,,22.6092150543305,0.06813290657530016,0.06813040391220247,,0.08507381347030062,5.066342019919574,5.066114615056293,,11.418854058736674,32.8431847253979,32.84331687735777,,32.9872451612903,32.3078032258065,32.3078032258065,32.3078032258065,32.3078032258065,0.535381499591395,0.5355136515512697,,0.6794419354838013,,,,101325.0,,,,40.51630805080646,,,,3609.31853789871,23.29697012870281
15,2.400250859569578e-05,2.400213453438109e-05,,22.9881535434043,0.0704552446298606,0.07045358208255184,,0.08447634086495438,5.066439737200199,5.066177930847417,,10.620010961968076,34.46091977551603,34.46104514616911,,34.8267966666667,34.15473,34.15473,34.15473,34.15473,0.30618977551603166,0.30631514616911204,,0.6720666666667015,,,,101325.0,,,,40.53527565500003,,,,3996.31816824684,24.148358023771937
16,2.4512405371301046e-05,2.4512060468336022e-05,,23.5832672191239,0.0720143705116828,0.07201320258684885,,0.08163712915534688,5.0661944229757125,5.066134016189544,,8.777486552300365,35.9699645398374,35.970088413901834,,36.5526966666667,35.88103,35.88103,35.88103,35.88103,0.08893453983739619,0.08905841390183156,,0.6716666666666953,,,,101325.0,,,,40.5259773975,,,,4396.7418226781,24.63798059737644
17,2.4742291564425443e-05,2.2729167286455805e-05,,23.6448740185108,0.07270043585717992,0.0660515503882765,,0.07506604978254687,5.066172424909425,4.762786158392693,,6.008759150206467,37.81820903595966,37.993232411328435,,38.6281322580645,37.9803322580645,37.9803322580645,37.9803322580645,37.9803322580645,-0.16212322210483876,0.01290015326393501,,0.6477999999999966,,,,101325.0,,,,40.529483569354795,,,,4917.56140431593,24.6713966661358
18,2.4221278598939095e-05,2.0700698080732378e-05,,22.6740606309532,0.07107781140606301,0.05966640379621338,,0.07205320945620125,5.043748421963784,4.558044031491022,,5.805131134025654,39.71534731702917,40.047198819956016,,40.6905677419355,40.0813129032258,40.0813129032258,40.0813129032258,40.0813129032258,-0.36596558619663,-0.0341140832697846,,0.6092548387097025,,,,101325.0,,,,40.53145777258062,,,,5486.0357434489,23.89100023406138
19,2.2516800198149403e-05,1.9158548082162675e-05,,21.6323710608643,0.06573910576000683,0.055043249780959536,,0.06643387425226875,4.932376846665804,4.503338595491286,,4.555765461792015,41.29683902455959,41.63678753224002,,42.2819612903226,41.7063290322581,41.7063290322581,41.7063290322581,41.7063290322581,-0.4094900076985084,-0.06954150001807591,,0.5756322580645019,,,,101325.0,,,,40.52908480645156,,,,5976.84275818867,22.573678356445054
20,1.910763474266934e-05,1.9107669872701984e-05,,18.0101283141551,0.05577157650974347,0.05577161270942483,,0.07022321902945249,5.067659569510063,5.067616905989254,,13.018288964125645,26.70685300802484,26.706900969153583,,26.1100033333333,25.41303,25.41303,25.41303,25.41303,1.293823008024841,1.2938709691535841,,0.6969733333333004,,,,101325.0,,,,40.52835515750004,,,,2414.7063352143,18.66988506313345
21,2.0691454790108492e-05,2.06915034108586e-05,,20.1652802099933,0.060505761542280274,0.06050518229277667,,0.0707275593783725,5.067648395697738,5.067233344200524,,9.979890750059216,28.899168920847302,28.899237723587138,,28.3397566666667,27.85564,27.85564,27.85564,27.85564,1.0435289208473009,1.043597723587137,,0.48411666666669717,,,,101325.0,,,,40.526554950000005,,,,2753.57111285854,20.293230397224182
22,2.196416990502645e-05,2.1964180451087695e-05,,21.3902073604975,0.06432721270614772,0.06432674473444494,,0.07435392382483437,5.066510966771112,5.066242253814586,,9.546126607740547,30.763823961681716,30.76390087844708,,30.3074548387097,29.9560612903226,29.9560612903226,29.9560612903226,29.9560612903226,0.8077626713591144,0.8078395881244802,,0.35139354838709735,,,,101325.0,,,,40.52132200403229,,,,3082.46692166805,21.662464147153084
23,2.3399679715444774e-05,2.3399731213717363e-05,,22.4694709516226,0.06863121480215997,0.06863000754231724,,0.07634385303455188,5.066935080896023,5.066249334762901,,8.661162750838935,33.18162359385571,33.18172953230971,,32.9015225806452,32.7002709677419,32.7002709677419,32.7002709677419,32.7002709677419,0.4813526261138108,0.48145856456780933,,0.20125161290329885,,,,101325.0,,,,40.52730017903229,,,,3554.91093796013,23.250844686379388
24,2.4373996020695247e-05,2.4373956223071375e-05,,23.4058537395224,0.0715846664920077,0.07158452283697772,,0.07826816505856875,5.066206487906889,5.0661951393662505,,7.94753789178932,35.478884616042556,35.47898029074414,,35.3300387096774,35.3207806451613,35.3207806451613,35.3207806451613,35.3207806451613,0.15810397088125683,0.15819964558284028,,0.009258064516103559,,,,101325.0,,,,40.518550274999996,,,,4047.3734410504594,24.32675371042415
25,2.473273249740684e-05,2.4303300845310104e-05,,23.1372685145755,0.07263690291405515,0.07120394969565044,,0.072404939295555,5.06637651398286,4.999917402095669,,5.7487910544089775,37.349587502065496,37.385829952822675,,37.4145322580645,37.4496677419355,37.4496677419355,37.4496677419355,37.4496677419355,-0.10008023987000314,-0.06383778911282434,,-0.03513548387100229,,,,101325.0,,,,40.53311165806448,,,,4537.86863379866,24.736239389009988
26,2.4410482447251452e-05,2.1780175180197447e-05,,21.5952114970301,0.07167219709595261,0.0630928331747102,,0.06517077006644813,5.066182643150377,4.7004524143443405,,4.351955709311563,39.62414112218233,39.86787858804773,,39.8752366666667,39.9940666666667,39.9940666666667,39.9940666666667,39.9940666666667,-0.3699255444843672,-0.12618807861896641,,-0.11882999999999555,,,,101325.0,,,,40.52929748000003,,,,5172.85140696928,22.648034053040217
27,2.2093649304483542e-05,1.87460727197922e-05,,18.9169491456256,0.06468999813933503,0.05406036596801382,,0.05580878196662681,5.056598064662531,4.657347440009616,,3.270702557908494,42.65127175529871,43.00601790780216,,43.0088258064516,43.2003516129032,43.2003516129032,43.2003516129032,43.2003516129032,-0.5490798576044895,-0.19433370510103742,,-0.191525806451601,,,,101325.0,,,,40.5251821596774,,,,6095.42730542532,19.468385222132603
28,2.11947897984782e-05,1.8082761905647664e-05,,16.3674624537477,0.06199474731784606,0.05217327562708366,,0.056442155533487554,5.066216258611647,4.71053274901962,,7.9025339632706695,43.40367186237205,43.743194140919435,,43.8115548387097,43.9413741935484,43.9413741935484,43.9413741935484,43.9413741935484,-0.537702331176348,-0.1981800526289632,,-0.12981935483870188,,,,101325.0,,,,40.535190454838755,,,,6327.23907140429,19.59634644391532
29,1.8500557384240016e-05,1.698855402348516e-05,,13.645939913243,0.05395353172029712,0.049239949805056145,,0.0534301656463315,5.066180881652784,4.910628753508625,,11.052583426096582,44.99456026971092,45.17308918176305,,45.01337,45.43526,45.43526,45.43526,45.43526,-0.44069973028908294,-0.262170818236946,,-0.42188999999999766,,,,101325.0,,,,40.532495972499966,,,,6721.9823480100895,18.463583723954727
30,1.1239689090563855e-05,9.736545280179902e-06,,10.7989696141388,0.03770852003803423,0.028116117881003332,,0.07062435239528375,9.901680015062869,5.07345124869385,,20.550639864458905,47.80970978159337,48.26231997716679,,46.7172483870968,47.8453483870968,47.8453483870968,47.8453483870968,47.8453483870968,-0.03563860550342923,0.4169715900699913,,-1.1280999999999963,,,,101325.0,,,,40.542139388709685,,,,7234.16265552563,14.469409491285525
31,2.018911095713229e-05,2.0189298075202686e-05,,18.9290126503998,0.05901347208480904,0.059014675735491545,,0.06030583839656206,5.066214606362756,5.066592993399347,,7.174715447393822,28.194913795846436,28.194948787032416,,27.9915677419355,27.056335483871,27.056335483871,27.056335483871,27.056335483871,1.1385783119754365,1.1386133031614172,,0.9352322580645023,,,,101325.0,,,,40.52327332741937,,,,2707.6709439143197,20.042820741272383
32,2.1246542330023978e-05,2.1246603009533843e-05,,19.9111199668244,0.06217212396282879,0.06217075311685521,,0.061171925825780564,5.067313428949518,5.066448646032931,,5.878351199436679,29.69473174679637,29.694819966302433,,29.6890466666667,28.7497433333333,28.7497433333333,28.7497433333333,28.7497433333333,0.9449884134630722,0.9450766329691334,,0.9393033333334024,,,,101325.0,,,,40.52847674750003,,,,3024.2484860958803,21.143246581193623
33,2.3132249899098547e-05,2.3131881197563695e-05,,21.8166719337315,0.06786394935400025,0.06786115304945495,,0.060979234395457056,5.067027854654043,5.066169665644452,,2.4040742033539537,32.68515987916941,32.685296541392255,,32.9691677419355,32.1384451612903,32.1384451612903,32.1384451612903,32.1384451612903,0.5467147178791123,0.5468513801019554,,0.830722580645201,,,,101325.0,,,,40.512755138709686,,,,3631.69410576777,21.270459826876827
34,2.418326065424741e-05,2.4182634106234595e-05,,22.3043423070822,0.07099874048432232,0.07099624015028762,,0.06149274923713131,5.066433349996139,5.066136685357954,,1.7154443790967229,34.91963573512815,34.91978271877297,,35.4844193548387,34.6836161290323,34.6836161290323,34.6836161290323,34.6836161290323,0.2360196060958515,0.2361665897406695,,0.8008032258063977,,,,101325.0,,,,40.52883639677417,,,,4160.63582786393,21.520003484528836
35,2.4610991703082433e-05,2.4070850551770154e-05,,22.5609644327388,0.07229346024573538,0.07048622510057417,,0.060267844691628186,5.066184655014666,4.9794277299786245,,0.41255389190027675,36.40973713432896,36.45397890170097,,37.1903033333333,36.3899766666667,36.3899766666667,36.3899766666667,36.3899766666667,0.019760467662258918,0.06400223503427327,,0.8003266666665994,,,,101325.0,,,,40.526355677499964,,,,4580.1605089844,21.14638816531948
36,2.228797370530444e-05,1.8958454566403826e-05,,20.4694505114524,0.064987134112593,0.054408775615692836,,0.05530104627751256,4.903597031612527,4.47855005090701,,0.282990195355551,41.3266469845685,41.66078591343105,,42.5063322580645,41.7006741935484,41.7006741935484,41.7006741935484,41.7006741935484,-0.3740272089799035,-0.03988828011735279,,0.805658064516102,,,,101325.0,,,,40.529052120967705,,,,6050.41885483208,19.34896032052589
37,1.7026623981492045e-05,1.5212035818950351e-05,,14.0799609482718,0.04957803916336702,0.043982983142544584,,0.05052718429374456,5.066200460864202,4.891090089027053,,8.439943528201049,45.68770958899546,45.91214275218069,,46.80234,46.0314366666667,46.0314366666667,46.0314366666667,46.0314366666667,-0.34372707767123956,-0.11929391448600768,,0.7709033333333011,,,,101325.0,,,,40.5325837875,,,,7557.86648816647,14.237424578087012
38,9.23148052103829e-06,1.2914551830362267e-06,,7.98066549636704,0.03908413337917567,0.003708393863246138,,0.06670196400858062,16.244117883860632,5.201736709190776,,22.767346556091514,48.40797493023628,50.38511056889937,,49.2240806451613,48.6743032258064,48.6743032258064,48.6743032258064,48.6743032258064,-0.26632829557011917,1.7108073430929736,,0.5497774193549034,,,,101325.0,,,,40.53907022177417,,,,8871.68406323151,6.203626960282869
39,2.130718437132207e-05,2.1306991972601353e-05,,21.6901605880341,0.062369141926281256,0.0623668561119902,,0.07705005025520624,5.067144527944471,5.066196075228703,,10.23225438868413,29.78305361452964,29.783159171034498,,29.3801612903226,28.8205516129032,28.8205516129032,28.8205516129032,28.8205516129032,0.9625020016264401,0.9626075581312996,,0.5596096774194024,,,,101325.0,,,,40.531984008870936,,,,2908.7106528856502,21.028867034931775
40,2.27889932366322e-05,2.2788747016627575e-05,,22.7761288705299,0.06683211187778018,0.06683126293095536,,0.07336922579522812,5.066246944888142,5.066191164058935,,7.137762417269218,32.08657801068467,32.086671533513936,,31.9166032258065,31.4452258064516,31.4452258064516,31.4452258064516,31.4452258064516,0.641352204233069,0.6414457270623366,,0.4713774193549014,,,,101325.0,,,,40.52479320241937,,,,3390.58229604708,22.687796483672663
41,2.4149872427960185e-05,2.4150367298436326e-05,,23.2073998841357,0.0709307407825184,0.07093336472697899,,0.07365425426550938,5.066169339281714,5.0667188650733905,,6.401611809037546,34.832048627529,34.83207892918791,,34.9648741935484,34.581635483871,34.581635483871,34.581635483871,34.581635483871,0.25041314365800105,0.2504434453169111,,0.3832387096773999,,,,101325.0,,,,40.52689161048386,,,,4009.3200212360402,24.19994893281836
42,2.471484713644598e-05,2.3929017008512174e-05,,23.3676027224393,0.07263555901923764,0.07001385065574886,,0.06935871551184437,5.066150577842471,4.943732339079951,,4.011571259883799,37.12427481370635,37.19120503987674,,37.5377166666667,37.2013433333333,37.2013433333333,37.2013433333333,37.2013433333333,-0.07706851962694827,-0.010138293456556369,,0.33637333333339825,,,,101325.0,,,,40.52772356499997,,,,4617.388543582009,23.989603971969718
43,2.4526817089197672e-05,2.1548317346440804e-05,,22.3462173812331,0.07204695778478781,0.06232422311408778,,0.06757868490942187,5.066275818578852,4.646243818887612,,4.37923230035855,39.27029172283654,39.54734912533918,,39.9109225806452,39.6120612903226,39.6120612903226,39.6120612903226,39.6120612903226,-0.341769567486061,-0.06471216498341903,,0.29886129032259845,,,,101325.0,,,,40.537929498387086,,,,5237.2802197744795,23.39894938407362
44,2.4211774159646784e-05,2.070161025866028e-05,,21.0427091176903,0.07110349781632788,0.05972889849144605,,0.06602684794050374,5.0661978794815,4.590240337409554,,5.446062113821208,40.09922446859536,40.435409694130236,,40.8674935483871,40.5086419354839,40.5086419354839,40.5086419354839,40.5086419354839,-0.4094174668885415,-0.07323224135366502,,0.35885161290320156,,,,101325.0,,,,40.534017045967715,,,,5481.34432919282,22.86640851532347
45,2.2780778050748058e-05,1.938596189679101e-05,,20.2651231505163,0.06664836527917939,0.055803376342520805,,0.058462890586682366,4.983082146509098,4.551812703581888,,2.5909748876805474,41.418624276196695,41.764160379769166,,42.1979766666667,41.8671666666667,41.8671666666667,41.8671666666667,41.8671666666667,-0.44854239047000277,-0.1030062868975321,,0.3308099999999996,,,,101325.0,,,,40.52481891500003,,,,5891.83989439289,20.38088995064683
46,2.068112638488522e-05,1.7497333970289512e-05,,19.0767555121802,0.06038837597602625,0.0503844377260553,,0.05495557118774237,5.007947658695322,4.647650857373314,,2.294360458825376,43.46455539601939,43.82207864598313,,44.20311,43.9772466666667,43.9772466666667,43.9772466666667,43.9772466666667,-0.5126912706473092,-0.1551680206835684,,0.2258633333333009,,,,101325.0,,,,40.53265471500001,,,,6560.49797797474,19.072177502673444
47,1.3676005567507798e-05,1.3672755397001946e-05,,15.3697166946731,0.03968414537894335,0.03967429936530811,,0.052538693237817055,5.066243709110445,5.0660080875545574,,7.053063342172527,47.00351531811988,47.00404936354142,,47.2257451612903,47.0496580645161,47.0496580645161,47.0496580645161,47.0496580645161,-0.04614274639622096,-0.04560870097468239,,0.17608709677419654,,,,101325.0,,,,40.530035954032286,,,,7644.62111574244,13.034583872269945
48,1.0492885374679594e-05,8.538434684795976e-06,,10.7646970785839,0.03616183143040107,0.024638372050940438,,0.056505490095852,10.715293429863834,5.079941913882401,,16.55378271627784,48.038324918185594,48.603068097833706,,48.2397225806452,48.0087548387097,48.0087548387097,48.0087548387097,48.0087548387097,0.02957007947589574,0.5943132591240072,,0.23096774193550118,,,,101325.0,,,,40.534566162096766,,,,8005.689689243291,9.813963255223218
49,8.955244826141143e-06,-1.0527958466365671e-06,,6.60404213802942,0.04492990876881506,0.001,,0.057983974614708805,19.98312039481777,40.53577879354844,,23.662562928604117,48.48637983618853,50.88491471590921,,48.9051032258065,48.9737935483871,48.9737935483871,48.9737935483871,48.9737935483871,-0.4874137121985669,1.9111211675221114,,-0.0686903225806006,,,,101325.0,,,,40.53577879354844,,,,8260.27931792499,7.427601395911917
50,8.112233862056097e-06,-3.459822792213182e-06,,3.81534159273036,0.04940656285471899,0.001,,0.06536009291943312,23.571940945472374,40.53225856693552,,28.824790595054104,48.720448666284106,51.36882120040257,,49.279835483871,49.4659903225806,49.4659903225806,49.4659903225806,49.4659903225806,-0.7455416562964956,1.9028308778219696,,-0.18615483870960503,,,,101325.0,,,,40.53225856693552,,,,8383.48773479972,5.9842501107726065
51,2.22966230491569e-05,2.2296684057052652e-05,,23.0909364922691,0.06533435602126564,0.06533296374631278,,0.07122853992034686,5.06728139742394,5.066447515889621,,5.862329152969717,31.28156085342423,31.281657528680988,,31.0025066666667,30.5383066666667,30.5383066666667,30.5383066666667,30.5383066666667,0.7432541867575324,0.7433508620142888,,0.4642000000000017,,,,101325.0,,,,40.511619645,,,,3195.73798195899,22.118821094813068
52,2.339046570963616e-05,2.3390646511997012e-05,,24.2772786847012,0.06858584096013205,0.06858671192510833,,0.0815912303201625,5.066223724528115,5.06638841393422,,8.293716399454821,33.16426139931922,33.16432391124731,,32.9105161290323,32.704564516129,32.704564516129,32.704564516129,32.704564516129,0.45969688319022595,0.45975939511831143,,0.20595161290330566,,,,101325.0,,,,40.53042164274198,,,,3605.6898927256,23.25570727550827
53,2.44054506537649e-05,2.440553777816959e-05,,25.1964087103183,0.07166213624496443,0.07166241986046004,,0.08649192225473498,5.06622152445059,5.066231523701994,,8.67184398422605,35.5817469857517,35.581832776927115,,35.3806933333333,35.4376533333333,35.4376533333333,35.4376533333333,35.4376533333333,0.14409365241839822,0.14417944359381352,,-0.056960000000003674,,,,101325.0,,,,40.521316447500006,,,,4050.1522403881804,24.343200424779045
54,2.47263988844974e-05,2.470783693411112e-05,,25.513167926239,0.07262399754119685,0.07256190086335522,,0.0854212796834275,5.066155775911767,5.063273587658848,,7.768713725182258,37.262707651094026,37.26435463985667,,37.1447133333333,37.3478033333333,37.3478033333333,37.3478033333333,37.3478033333333,-0.08509568223927744,-0.0834486934766332,,-0.2030900000000031,,,,101325.0,,,,40.524582489999965,,,,4447.07282839862,24.71737351707251
55,2.4448870719558406e-05,2.248522306682397e-05,,25.2169698109123,0.0717540969217266,0.06532651340754851,,0.08066775550146499,5.066156027843313,4.791163727725582,,6.192231500071661,39.51507403984828,39.69519680107246,,39.3402466666667,39.8741566666667,39.8741566666667,39.8741566666667,39.8741566666667,-0.3590826268184202,-0.17895986559423704,,-0.5339099999999988,,,,101325.0,,,,40.53970017999996,,,,4986.00436410621,24.506017186022728
56,2.3273659238441877e-05,2.0457991230836826e-05,,24.0805008646846,0.0682279758482845,0.059174752870822536,,0.07970702313963812,5.0662454241796055,4.708886266227346,,6.9664027409964975,41.541323869029256,41.822883998425056,,41.4049333333333,42.0584333333333,42.0584333333333,42.0584333333333,42.0584333333333,-0.5171094643040419,-0.23554933490824226,,-0.6535000000000011,,,,101325.0,,,,40.53325928750004,,,,5542.18020555681,23.38564824491679
57,1.9667502470282948e-05,1.8020445741840546e-05,,22.1995859340509,0.057436133240368635,0.05226248487752901,,0.07248534737326562,5.0662436425434265,4.888761982581087,,6.240012726969627,44.37074272453443,44.559060866337845,,43.9361833333333,44.8831633333333,44.8831633333333,44.8831633333333,44.8831633333333,-0.5124206087988696,-0.32410246699545553,,-0.9469800000000035,,,,101325.0,,,,40.52586931749997,,,,6317.41454547696,20.394844426351334
58,1.4376337562833886e-05,1.437124822546961e-05,,18.6677395174099,0.04171008636312857,0.04169444104385153,,0.07507737575473875,5.066380646682241,5.065841396643556,,11.519467658353202,46.75152935561086,46.75229147694333,,45.8136166666667,46.8617033333333,46.8617033333333,46.8617033333333,46.8617033333333,-0.11017397772243953,-0.10941185638997553,,-1.048086666666606,,,,101325.0,,,,40.54835671250004,,,,6910.94786962265,16.73832567224163
59,1.0988767121405095e-05,8.745580100580079e-06,,16.9066924097889,0.03820354766391916,0.02524210486690693,,0.08775474001606,10.95516862265632,5.081224679025624,,16.458047141584487,47.88738811228703,48.545315662652726,,46.5667161290323,48.0932612903226,48.0932612903226,48.0932612903226,48.0932612903226,-0.20587317803557426,0.45205437233012447,,-1.5265451612903007,,,,101325.0,,,,40.52653533870969,,,,7663.714115287369,14.871935985997405
60,9.572419924592802e-06,-1.1278353711132239e-06,,12.3945073981863,0.04723287837831403,0.001,,0.11101378155350687,19.62961301658675,40.536370400806454,,24.11348161645714,48.30998519050831,50.90042628922409,,47.1171612903226,49.0392806451613,49.0392806451613,49.0392806451613,49.0392806451613,-0.7292954546529913,1.8611456440627947,,-1.9221193548386992,,,,101325.0,,,,40.536370400806454,,,,7767.48383393031,13.35083154778512
61,8.761325634382231e-06,-4.125003099685858e-06,,11.3347112713126,0.05345993609124132,0.001,,0.12525442276946624,23.582235508385764,40.528105222499995,,26.141476995996637,48.54090659431828,51.4978592709362,,47.1290966666667,49.6483,49.6483,49.6483,49.6483,-1.1073934056817194,1.8495592709362043,,-2.5192033333333015,,,,101325.0,,,,40.528105222499995,,,,7728.26003309483,13.3163344052101
62,1.9388768978705844e-05,1.9388819436021856e-05,,19.396464136132,0.056603909114516925,0.05660268627849756,,0.06229376501254388,5.06845855327601,5.067616473479632,,7.485368710644015,27.091189566098958,27.09125865365158,,26.8951903225806,25.8560129032258,25.8560129032258,25.8560129032258,25.8560129032258,1.2351766628731582,1.2352457504257792,,1.0391774193548002,,,,101325.0,,,,40.52312624274198,,,,2556.43179751537,19.245501672075793
63,2.1837972660123442e-05,2.1837997100205436e-05,,22.3108668503406,0.06391769312840379,0.06391926850964655,,0.06407459437958875,5.066569112300655,5.0673826482009545,,3.5296547848545723,30.571541601237072,30.571578637754154,,30.6536806451613,29.7526967741935,29.7526967741935,29.7526967741935,29.7526967741935,0.8188448270435735,0.8188818635606552,,0.9009838709678029,,,,101325.0,,,,40.52760088548386,,,,3194.11496671299,21.892051344118798
