first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
23,5.670502475920386e-06,5.675002048920684e-06,,4.12963206451613,0.08610221670377066,0.08674011587893055,,0.03476679516129031,33.80119886207307,33.84497296261464,,28.312447854535232,25.317869610313732,25.31683803739588,,25.8151612903226,24.9790322580645,24.9790322580645,24.9790322580645,24.9790322580645,0.3388373522492323,0.33780577933137934,,0.8361290322580999,,,,101325.0,,,,40.53,,,,800.0,4.844939446205839
24,6.032725210849978e-06,6.023564826639809e-06,,6.878731,0.1022192838329992,0.10104758050422433,,0.14522325,34.48973481279685,34.42967110162137,,35.40869508468315,30.291133051200248,30.293041022924122,,30.26625,29.98890625,29.98890625,29.98890625,29.98890625,0.3022268012002485,0.3041347729241224,,0.27734375,,,,101325.0,,,,40.53,,,,800.0,6.508829562649103
25,6.0327071681838625e-06,6.02359728297718e-06,,7.19961042105263,0.10221155183513098,0.10104614923822176,,0.13335752302631562,34.4893011344654,34.42955329553988,,34.75596363922859,30.290511344907074,30.292382237663777,,30.2626315789474,29.9857894736842,29.9857894736842,29.9857894736842,29.9857894736842,0.3047218712228741,0.3065927639795767,,0.2768421052631993,,,,101325.0,,,,40.53,,,,800.0,6.457430107584866
26,6.032755333698522e-06,6.023569079507972e-06,,6.21406980952381,0.10222231684601574,0.10104739137213739,,0.1321457906746031,34.489881833486024,34.42965524034766,,35.44628768310679,30.291025895906408,30.292953880606454,,30.26,29.9901587301587,29.9901587301587,29.9901587301587,29.9901587301587,0.30086716574770733,0.3027951504477535,,0.26984126984130086,,,,101325.0,,,,40.53,,,,800.0,6.451741475775807
27,6.033186079928513e-06,6.0239572318574165e-06,,4.92548423880597,0.1022102962097497,0.10103015959633811,,0.08028105130596999,34.488748079167394,34.42823269973364,,34.018056403336786,30.283047104530848,30.28502559024108,,30.33,29.9859701492537,29.9859701492537,29.9859701492537,29.9859701492537,0.2970769552771486,0.2990554409873809,,0.3440298507462991,,,,101325.0,,,,40.53,,,,800.0,6.036532632543164
28,6.033176943670368e-06,6.023912013200188e-06,,5.74509128571429,0.10221681468281302,0.10103217397287383,,0.10451383392857125,34.489138119548024,34.42839844071329,,34.692887711000914,30.283947176192992,30.285951757571503,,30.0725714285714,29.9885714285714,29.9885714285714,29.9885714285714,29.9885714285714,0.29537574762159124,0.29738032900010225,,0.08399999999999963,,,,101325.0,,,,40.53,,,,800.0,6.290710165883469
29,5.1348728112078775e-06,5.099747968680413e-06,,5.53920421538462,0.11168672494319144,0.10667456260352887,,0.11433571826923063,35.8193272771301,35.63416617356386,,35.25624687531782,35.217021267009606,35.226906049015504,,35.1592307692308,34.9844615384615,34.9844615384615,34.9844615384615,34.9844615384615,0.2325597285481038,0.24244451055400162,,0.17476923076930007,,,,101325.0,,,,40.53,,,,800.0,5.518305497235975
30,5.133588655959335e-06,5.09892193270168e-06,,5.92403628888889,0.11162604417564424,0.10667454124668661,,0.12327814027777749,35.81797370715764,35.6349583257322,,35.310106985054816,35.219863473027,35.229488238045796,,35.1635555555556,34.9837777777778,34.9837777777778,34.9837777777778,34.9837777777778,0.23608569524919432,0.24571046026799337,,0.1797777777777938,,,,101325.0,,,,40.53,,,,800.0,5.570178520686436
31,5.135265844285691e-06,5.100311211826458e-06,,5.52107641176471,0.11166341993501316,0.10667457514239365,,0.12473105514705875,35.81799486723829,35.633626507877246,,35.63464621513946,35.21535494841769,35.22514503095055,,35.3605882352941,34.981568627451,34.981568627451,34.981568627451,34.981568627451,0.2337863209666935,0.2435764034995529,,0.3790196078431052,,,,101325.0,,,,40.53,,,,800.0,5.519394425293082
32,5.1351522594370285e-06,5.099888601721357e-06,,3.8799397,0.11170518868089975,0.10667456592690616,,0.09326359625,35.81984086579852,35.6340312240956,,35.90784583397612,35.216502429830925,35.22646629779816,,35.3176,34.985,34.985,34.985,34.985,0.2315024298309254,0.2414662977981621,,0.33259999999999934,,,,101325.0,,,,40.53,,,,800.0,5.310329486720486
33,5.136092895190271e-06,5.1006854709521025e-06,,5.49057465671642,0.11172371524758935,0.10667458276870816,,0.11685280876865686,35.81975086713738,35.63326722126138,,35.393329150732214,35.21392652818475,35.22397432530398,,35.2558208955224,34.9835820895522,34.9835820895522,34.9835820895522,34.9835820895522,0.2303444386325495,0.24039223575177715,,0.272238805970197,,,,101325.0,,,,40.53,,,,800.0,5.505704512899063
34,4.0299430375559555e-06,3.973606424502964e-06,,5.54052106818182,0.11415264539358276,0.10447347206781506,,0.188787796875,36.91155657141394,36.63536645351271,,37.07904890987848,38.15156759514619,38.174698377853474,,37.7238636363636,37.9834090909091,37.9834090909091,37.9834090909091,37.9834090909091,0.16815850423709122,0.1912892869443752,,-0.2595454545454956,,,,101325.0,,,,40.53,,,,800.0,4.890719957598424
35,4.030357215761419e-06,3.974300115351555e-06,,5.759789,0.11411042072929616,0.10447583864036071,,0.1656155146484375,36.90986127753522,36.63477422653277,,36.48197172098732,38.1501770884922,38.17310165919322,,37.99453125,37.980625,37.980625,37.980625,37.980625,0.16955208849219616,0.19247665919321832,,0.01390624999999801,,,,101325.0,,,,40.53,,,,800.0,4.728210870608525
36,4.032893161589993e-06,3.97596079939275e-06,,4.79166008064516,0.11424757073519233,0.10448149121954836,,0.1426563951612906,36.91188233849688,36.63335519872379,,36.577212688447055,38.14571437170664,38.169278062962434,,38.0596774193548,37.9806451612903,37.9806451612903,37.9806451612903,37.9806451612903,0.16506921041634115,0.1886329016721362,,0.07903225806450109,,,,101325.0,,,,40.53,,,,800.0,4.6352251371646975
37,4.035619613010019e-06,3.9775634138860574e-06,,3.89093678461538,0.11442236602697302,0.10448693835950852,,0.12167482307692312,36.91490376197781,36.63198549187015,,36.693768737462015,38.141192533023194,38.165587174304406,,38.2213846153846,37.9818461538461,37.9818461538461,37.9818461538461,37.9818461538461,0.15934637917709438,0.18374102045830654,,0.23953846153850122,,,,101325.0,,,,40.53,,,,800.0,4.490259133878411
38,4.041937552923534e-06,3.982585370566817e-06,,4.66713092857143,0.11462700570341473,0.10450398643413172,,0.11762108660714311,36.91563490988711,36.62769477066725,,35.94849865567856,38.12865818884442,38.154016151743676,,38.1694285714286,37.976,37.976,37.976,37.976,0.15265818884441984,0.1780161517436767,,0.1934285714285977,,,,101325.0,,,,40.53,,,,800.0,4.492309494247781
