first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
9,2.380424649625685e-06,2.384460348031514e-06,,1.31186090123457,0.029289071883249206,0.02995425177248727,,0.03640072006172838,32.26849943679735,32.437674699246614,,36.51005000356534,10.606268269023383,10.605253751126446,,10.647037037037,9.99086419753086,9.99086419753086,9.99086419753086,9.99086419753086,0.6154040714925237,0.6143895535955863,,0.6561728395061408,,,,101325.0,,,,40.53,,,,800.0,2.413039651510201
10,3.2822957744694634e-06,3.289615207705511e-06,,4.0082532173913,0.03963626815693384,0.040488216762775156,,0.04021903002717393,32.102097514640505,32.260254791277305,,30.251806699006973,15.581849363257836,15.580456015055114,,15.6123913043478,14.9915217391304,14.9915217391304,14.9915217391304,14.9915217391304,0.5903276241274362,0.5889342759247143,,0.6208695652174008,,,,101325.0,,,,40.53,,,,800.0,3.293372489080384
11,3.2803609214706936e-06,3.288058715197625e-06,,4.08522474683544,0.03957168767965545,0.04046977161771327,,0.06382874200949375,32.093380257148574,32.260417434662294,,33.76289573110079,15.574100075755203,15.57248957285725,,15.4683544303797,14.99,14.99,14.99,14.99,0.5841000757552024,0.5824895728572503,,0.4783544303796994,,,,101325.0,,,,40.53,,,,800.0,3.3894479811601212
12,3.2828646700477247e-06,3.2901124938674676e-06,,3.54587360294118,0.039650888887825565,0.04049410978741404,,0.03851545707720587,32.103731104709816,32.26020272658636,,30.978445088195453,15.584356741333036,15.583001006576474,,15.7288235294118,14.9929411764706,14.9929411764706,14.9929411764706,14.9929411764706,0.5914155648624355,0.5900598301058739,,0.7358823529412,,,,101325.0,,,,40.53,,,,800.0,3.2978055443582552
13,3.2825421895038706e-06,3.2899337668353976e-06,,2.75493071428571,0.03963147877618386,0.040491991149415776,,0.02891211794642856,32.100450359695756,32.26022106423288,,30.674434976821747,15.583517339357018,15.582086429075135,,15.4965714285714,14.9942857142857,14.9942857142857,14.9942857142857,14.9942857142857,0.5892316250713172,0.5878007147894344,,0.5022857142856996,,,,101325.0,,,,40.53,,,,800.0,3.1304108840046383
14,3.2829748163133063e-06,3.2901977514256877e-06,,3.11998672727273,0.03965490590183862,0.040495120201984015,,0.07035619642857124,32.104298222638846,32.26019384365779,,35.688832158941665,15.584780190797495,15.583437311969062,,15.4718181818182,14.992987012987,14.992987012987,14.992987012987,14.992987012987,0.5917931778104961,0.5904502989820628,,0.478831168831201,,,,101325.0,,,,40.53,,,,800.0,3.408146493773667
15,4.264022820603368e-06,4.275496797227031e-06,,3.9911101969697,0.05162406118938101,0.05261687111252288,,0.07916714204545437,32.11171900630088,32.24740695646968,,35.06712061504589,20.540920592381653,20.53918967612471,,20.5898484848485,19.9824242424242,19.9824242424242,19.9824242424242,19.9824242424242,0.5584963499574513,0.5567654337005088,,0.6074242424242975,,,,101325.0,,,,40.53,,,,800.0,4.503782930039025
16,4.2637934500908395e-06,4.275452837868123e-06,,4.6144255,0.05160698610105153,0.052616301612328865,,0.03447420380434781,32.10940242551851,32.24740253237653,,26.842732829832244,20.54078022025671,20.538963963799368,,20.7441304347826,19.9852173913043,19.9852173913043,19.9852173913043,19.9852173913043,0.5555628289524108,0.5537465724950685,,0.7589130434783016,,,,101325.0,,,,40.53,,,,800.0,3.988500854440757
17,4.2639951918699835e-06,4.275601218081682e-06,,4.93377172340426,0.05161369712709007,0.052618221983433425,,0.04653425053191487,32.11009257374623,32.24741560088068,,29.604749522572245,20.541517939700086,20.53972667551772,,20.5065957446809,19.9851063829787,19.9851063829787,19.9851063829787,19.9851063829787,0.5564115567213861,0.5546202925390205,,0.5214893617022014,,,,101325.0,,,,40.53,,,,800.0,4.205521038346809
18,4.263029593876714e-06,4.274679505225355e-06,,3.98975944444444,0.05159760126249833,0.05260629460756595,,0.03764664583333331,32.10938927583417,32.24733544801961,,29.615232369731643,20.536801817452826,20.534988682248844,,20.4218518518519,19.9811111111111,19.9811111111111,19.9811111111111,19.9811111111111,0.5556907063417249,0.5538775711377433,,0.44074074074080016,,,,101325.0,,,,40.53,,,,800.0,4.028383352880184
19,4.263750659589255e-06,4.275449027773369e-06,,3.47477870833333,0.051603466046013985,0.05261625217047913,,0.03178383697916669,32.10891578446182,32.247402073407216,,29.28948482773277,20.540778881285014,20.538944434575715,,20.4995833333333,19.9858333333333,19.9858333333333,19.9858333333333,19.9858333333333,0.5549455479517142,0.5531111012424148,,0.5137500000000017,,,,101325.0,,,,40.53,,,,800.0,3.87854572681351
20,5.093689771023709e-06,5.107796379440228e-06,,4.32852364864865,0.06353827769081491,0.06452091655616526,,0.10408732516891875,32.347421961908346,32.448814152614574,,35.95143735622878,25.496362960983877,25.494444234274656,,25.1363513513514,24.9809459459459,24.9809459459459,24.9809459459459,24.9809459459459,0.5154170150379755,0.5134982883287549,,0.1554054054054994,,,,101325.0,,,,40.53,,,,800.0,5.456077007021921
21,5.093365588711128e-06,5.107552690311556e-06,,4.34125007142857,0.06352833228453449,0.06451675425636777,,0.028906401562499996,32.34667113562195,32.44868219926162,,25.21617970973177,25.494477919333384,25.492517406860912,,25.6382142857143,24.9810714285714,24.9810714285714,24.9810714285714,24.9810714285714,0.5134064907619837,0.5114459782895118,,0.657142857142901,,,,101325.0,,,,40.53,,,,800.0,4.101500985693527
22,5.093046937873098e-06,5.1072910213989785e-06,,5.93405225373134,0.06351974570127175,0.06451228570486212,,0.061871398880597,32.34608513393447,32.44854074855153,,30.585981123803442,25.492439338404395,25.490449032958228,,25.3925373134328,24.980447761194,24.980447761194,24.980447761194,24.980447761194,0.5119915772103951,0.5100012717642279,,0.4120895522388004,,,,101325.0,,,,40.53,,,,800.0,5.097322484006974
23,5.093203140559723e-06,5.1073887512873805e-06,,4.39647147222222,0.06352559658780513,0.06451395430154702,,0.034083107291666685,32.34658257325101,32.44859372977768,,27.325951330711202,25.493180972756615,25.491221251337947,,25.4223611111111,24.9797222222222,24.9797222222222,24.9797222222222,24.9797222222222,0.513458750534415,0.5114990291157469,,0.4426388888889008,,,,101325.0,,,,40.53,,,,800.0,4.359997330548367
24,5.092953904186919e-06,5.107202400170548e-06,,4.03703451470588,0.0635178960361233,0.06451077246145827,,0.03916180818014706,32.345998168709684,32.448492933737896,,29.885017633172087,25.491741237523925,25.4897486247098,,25.2810294117647,24.9798529411765,24.9798529411765,24.9798529411765,24.9798529411765,0.5118882963474256,0.5098956835333013,,0.3011764705881994,,,,101325.0,,,,40.53,,,,800.0,4.5551128370468446
25,5.320114967379383e-06,5.326776258377567e-06,,4.03207147142857,0.07203510078835375,0.07246392528720677,,0.021964514553571436,32.98336836859603,33.018259158719346,,21.88816687273828,30.45952747950618,30.458613286840976,,30.7272857142857,29.9855714285714,29.9855714285714,29.9855714285714,29.9855714285714,0.47395605093477755,0.4730418582695748,,0.7417142857142984,,,,101325.0,,,,40.53,,,,800.0,3.4727023860948365
26,5.3198308551894805e-06,5.326479302540646e-06,,5.89019113846154,0.07203969818135418,0.07246770835074723,,0.06736302211538436,32.98424799951601,33.01906580220925,,31.43507794353082,30.464020692772852,30.463108726726198,,30.4370769230769,29.99,29.99,29.99,29.99,0.47402069277285364,0.4731087267261991,,0.44707692307690294,,,,101325.0,,,,40.53,,,,800.0,5.322692276031781
27,5.319751228492032e-06,5.326492155509155e-06,,4.24409416666667,0.07203351318140429,0.07246753489035877,,0.03365593526785712,32.98371918718453,33.01903054859348,,27.617692750428542,30.463820935739115,30.46291378136808,,30.5045238095238,29.9866666666667,29.9866666666667,29.9866666666667,29.9866666666667,0.47715426907241465,0.4762471147013798,,0.5178571428570997,,,,101325.0,,,,40.53,,,,800.0,4.284033535333665
28,5.319813993988313e-06,5.3264931010761805e-06,,4.2030925890411,0.0720375274398948,0.0724675297640763,,0.04929500214041094,32.98404670242236,33.01902824908022,,31.628636739732965,30.463810511009232,30.462899992262763,,30.5449315068493,29.9887671232877,29.9887671232877,29.9887671232877,29.9887671232877,0.47504338772153076,0.4741328689750617,,0.5561643835615975,,,,101325.0,,,,40.53,,,,800.0,4.900354486780183
29,4.149727369317269e-06,4.124030435724529e-06,,4.73461807042254,0.07232377738723296,0.0702715953639579,,0.14400255017605623,34.66605724983924,34.53363891761733,,36.743078484830534,35.42032342853631,35.42551287788227,,35.4461971830986,34.9860563380282,34.9860563380282,34.9860563380282,34.9860563380282,0.43426709050810786,0.4394565398540706,,0.46014084507039854,,,,101325.0,,,,40.53,,,,800.0,4.741341524686089
30,4.155706891226076e-06,4.128434352910271e-06,,3.36642686956522,0.07246273071661134,0.07029186372451757,,0.0380656051630435,34.66877232501131,34.52895236838383,,31.24697119333094,35.40977040310582,35.415495873718406,,35.6571014492754,34.9842028985507,34.9842028985507,34.9842028985507,34.9842028985507,0.4255675045551186,0.4312929751677075,,0.6728985507247032,,,,101325.0,,,,40.53,,,,800.0,3.5631487761939273
31,4.152517194226084e-06,4.126055915264726e-06,,5.7116827027027,0.07239082971337106,0.07028092204857303,,0.09719967398648625,34.667503695384376,34.53148348307666,,34.21862476219786,35.41546150565494,35.42090801564393,,35.3886486486486,34.9854054054054,34.9854054054054,34.9854054054054,34.9854054054054,0.4300561002495371,0.43550261023852954,,0.40324324324319605,,,,101325.0,,,,40.53,,,,800.0,4.540033382153724
32,4.150977890332176e-06,4.1257004616378675e-06,,4.08709256666667,0.0722983326665035,0.07027928488472525,,0.06740875,34.662244377153456,34.531862506903686,,34.05528334735728,35.416663298618765,35.421716655582514,,35.297,34.9803333333333,34.9803333333333,34.9803333333333,34.9803333333333,0.4363299652854664,0.44138332224921584,,0.3166666666666984,,,,101325.0,,,,40.53,,,,800.0,4.289249554023028
33,4.151349145983078e-06,4.125578077198347e-06,,3.32678382608696,0.07233582907996985,0.07027872199467033,,0.07790220380434812,34.664735012963284,34.531992355895966,,35.773403199427406,35.416779333543815,35.42199483023669,,35.5139130434783,34.9830434782609,34.9830434782609,34.9830434782609,34.9830434782609,0.4337358552829116,0.4389513519757884,,0.5308695652173938,,,,101325.0,,,,40.53,,,,800.0,4.325068064436681
34,2.5885148774464198e-06,2.5352887494047905e-06,,2.6381688,0.06749303279556355,0.061015255798801085,,0.1462551173076925,36.61232602185124,36.2887979460008,,38.09726236468252,38.383481292914226,38.403491818716724,,38.1663076923077,37.9824615384615,37.9824615384615,37.9824615384615,37.9824615384615,0.40101975445272586,0.4210302802552235,,0.18384615384619707,,,,101325.0,,,,40.53,,,,800.0,3.2096584161574024
35,2.599646151269105e-06,2.5419938720308428e-06,,2.32296703448276,0.06800474475496938,0.06106162674789061,,0.051684566918103435,36.624845870032864,36.280786855179464,,35.40830932583932,38.36950774033424,38.392205296229356,,38.3581034482759,37.9831034482759,37.9831034482759,37.9831034482759,37.9831034482759,0.38640429205834437,0.4091018479534583,,0.375,,,,101325.0,,,,40.53,,,,800.0,2.7034353443065675
36,2.596907573969008e-06,2.540225165693621e-06,,4.36810154545455,0.06789197421215146,0.0610494018800507,,0.09300846212121186,36.62253264401747,36.282899318679256,,35.227414795355614,38.37308105204485,38.39518280943445,,38.2872727272727,37.9834848484848,37.9834848484848,37.9834848484848,37.9834848484848,0.3895962035600533,0.4116979609496525,,0.3037878787879009,,,,101325.0,,,,40.53,,,,800.0,3.0009101382186936
37,2.598973177527682e-06,2.5423071302625222e-06,,1.8057365,0.06789958471429434,0.0610637855843959,,0.033235685653409064,36.619859721686964,36.28041266676934,,34.44168043115336,38.36960027624711,38.391677903075745,,38.5654545454545,37.98,37.98,37.98,37.98,0.3896002762471156,0.4116779030757485,,0.5854545454545033,,,,101325.0,,,,40.53,,,,800.0,2.3436315865872515
