first,A,A,A,A,gsc,gsc,gsc,gsc,ci,ci,ci,ci,Tl,Tl,Tl,Tl,Ta,Ta,Ta,Ta,dT,dT,dT,dT,Pa,Pa,Pa,Pa,Ca,Ca,Ca,Ca,VPD,VPD,VPD,VPD,A_farq
second,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,LTO,LT,AT,obs,mod
19,7.137277640560414e-06,7.139636411180273e-06,,5.6144592647059,0.05886248978621912,0.058917810087583816,,0.04661751534416025,28.223951690981885,28.23142434745734,,28.203088137538412,25.243930606675953,25.2439082341013,,25.0847058823529,24.9791176470588,24.9791176470588,24.9791176470588,24.9791176470588,0.2648129596171529,0.26479058704250136,,0.10558823529409977,,,,101325.0,,,,40.53,,,,800.0,6.533529925220879
20,5.985508267596133e-06,5.9882271070129705e-06,,4.83712556756757,0.05131000657499025,0.05138952227078148,,0.04190852439022606,28.693521844613368,28.70644274995928,,28.675692839122224,20.253605342373525,20.253575185180637,,20.2313513513513,19.9843243243243,19.9843243243243,19.9843243243243,19.9843243243243,0.2692810180492238,0.2692508608563351,,0.24702702702699852,,,,101325.0,,,,40.53,,,,800.0,5.619120450645611
21,5.985596324078385e-06,5.988332509676515e-06,,6.72744935897435,0.05131016811296686,0.051390190519845204,,0.06549809319432187,28.69338489292327,28.706388139516502,,29.931006088120387,20.253975631741064,20.25394501011061,,20.1802564102564,19.9848717948718,19.9848717948718,19.9848717948718,19.9848717948718,0.2691038368692631,0.26907321523880867,,0.19538461538460083,,,,101325.0,,,,40.53,,,,800.0,6.381592850475557
22,5.985357796680604e-06,5.988094614707618e-06,,6.9717636170213,0.05130864249652406,0.051388687307205166,,0.05312187236684212,28.69350518591805,28.70651253129249,,27.11794629724938,20.253140204620106,20.253109564105525,,20.2104255319149,19.9840425531915,19.9840425531915,19.9840425531915,19.9840425531915,0.26909765142860564,0.26906701091402496,,0.22638297872340019,,,,101325.0,,,,40.53,,,,800.0,6.056350957985498
23,5.986206987336609e-06,5.988898968703121e-06,,5.6883282051282,0.05131504666342656,0.05139376442610084,,0.047713700255777994,28.693301066329216,28.70609075043923,,28.30095775829647,20.255964712329064,20.255935273674112,,20.3076923076923,19.9864102564103,19.9864102564103,19.9864102564103,19.9864102564103,0.26955445591876526,0.2695250172638133,,0.32128205128200094,,,,101325.0,,,,40.53,,,,800.0,5.885161471776388
24,5.984489190880596e-06,5.987257848048686e-06,,4.43548305714286,0.05130241176250671,0.05138340361960826,,0.03105387981953931,28.69378772714128,28.70695095027378,,26.03698937795853,20.25020221635604,20.250170705779738,,20.052,19.9814285714286,19.9814285714286,19.9814285714286,19.9814285714286,0.26877364492743894,0.26874213435113603,,0.07057142857139809,,,,101325.0,,,,40.53,,,,800.0,4.9511140969714615
25,4.4651842476972015e-06,4.467366688758817e-06,,3.8541628625,0.041437736965858216,0.041528197528105035,,0.030699527689856496,29.59945427499332,29.61790691605394,,27.67893892774878,15.26876690607806,15.26873236405139,,15.23675,14.9965,14.9965,14.9965,14.9965,0.2722669060780607,0.2722323640513906,,0.2402500000000014,,,,101325.0,,,,40.53,,,,800.0,4.126522294396525
26,4.464820724393807e-06,4.46694769482671e-06,,5.26916372093025,0.04143719248525494,0.041525356639737714,,0.05503168221652375,29.600200784131925,29.618184804989802,,30.611869662937977,15.26742095602065,15.267388352585623,,15.3095348837209,14.9946511627907,14.9946511627907,14.9946511627907,14.9946511627907,0.2727697932299513,0.272737189794924,,0.3148837209302009,,,,101325.0,,,,40.53,,,,800.0,4.742427714430118
27,4.465170064037075e-06,4.4673004633884e-06,,5.54466709302325,0.041439440919005,0.04152773945621234,,0.04427549542476675,29.599937979258005,29.61794847821499,,27.724206444961883,15.268553482662346,15.268520766890429,,15.43,14.9958139534884,14.9958139534884,14.9958139534884,14.9958139534884,0.27273952917394695,0.2727068134020296,,0.4341860465116003,,,,101325.0,,,,40.53,,,,800.0,4.5867890488496315
28,4.465040519166402e-06,4.467219795532494e-06,,3.494845375,0.04143687250463932,0.04152720497216039,,0.03501507265695963,29.599578362015215,29.61800522663878,,30.209410730113433,15.26829529300737,15.268260860767375,,15.1675,14.996,14.996,14.996,14.996,0.2722952930073692,0.2722608607673749,,0.17149999999999999,,,,101325.0,,,,40.53,,,,800.0,4.271359033680511
